"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10","Class"
"1",112.895253977938,-1.46342109403318,9.97838040348142,112.895253977938,16.0279415547848,29.9351412104443,23.2863275445825,-0.731710547016591,"No","cat2",0
"2",56.6432028101844,-1.17081333863098,4.45119337178767,56.6432028101844,-49.038639315404,13.353580115363,25.323074170397,-0.585406669315492,"Yes","cat3",1
"3",98.4926367038798,0.589825807810842,8.37888054084033,98.4926367038798,-13.4519754210487,25.136641622521,-18.4827158571081,0.294912903905421,"Yes","cat1",1
"4",90.8251338431489,-0.628417719003515,-6.68964130338281,90.8251338431489,16.5119733428583,-20.0689239101484,-12.7276516002848,-0.314208859501757,"Yes","cat2",0
"5",126.083134417898,-2.13195037297764,1.83987975120544,126.083134417898,-7.12656965479255,5.51963925361633,-1.75925338511281,-1.06597518648882,"No","cat3",0
"6",100.789094599559,-5.17947962445216,0.537298996932805,100.789094599559,-10.3318895446137,1.61189699079841,-1.26664296592229,-2.58973981222608,"Yes","cat1",0
"7",130.282501452086,-0.320979374807685,-1.74578207544982,130.282501452086,-48.9068076014519,-5.23734622634947,-4.60990661974237,-0.160489687403843,"Yes","cat3",1
"8",62.3014235148773,0.733393178775825,-9.96755366679281,62.3014235148773,-38.4014394832775,-29.9026610003784,8.66483208202298,0.366696589387913,"Yes","cat2",0
"9",84.4759004025365,-3.64086163598311,-3.06522714905441,84.4759004025365,-31.0637613758445,-9.19568144716322,-10.3189564944726,-1.82043081799156,"No","cat3",0
"10",102.097227752332,-2.27008283002861,8.22577126324177,102.097227752332,-43.4787025908008,24.6773137897253,17.6695488510084,-1.13504141501431,"Yes","cat3",0
"11",130.446905929042,1.12937501812512,8.85608745738864,130.446905929042,-47.7275077719241,26.5682623721659,8.00240750950124,0.564687509062558,"No","cat3",1
"12",105.140521925472,-2.21173678979257,8.69095002766699,105.140521925472,16.5081188082695,26.072850083001,8.34256547478623,-1.10586839489629,"No","cat3",1
"13",84.3868852082946,-0.821049963090485,0.5364506598562,84.3868852082946,45.417977287434,1.6093519795686,-5.04002694379452,-0.410524981545243,"Yes","cat3",0
"14",72.5938390321556,-1.07256778053525,-2.77553347870708,72.5938390321556,32.7601570868865,-8.32660043612123,1.48655276457118,-0.536283890267627,"Yes","cat1",0
"15",91.7408706536815,0.0610498376334994,-3.0924504250288,91.7408706536815,-15.4628714313731,-9.2773512750864,-11.2081894225336,0.0305249188167497,"Yes","cat3",1
"16",94.2305577348916,-4.20970440534746,-5.98704895935953,94.2305577348916,-7.95344861689955,-17.9611468780786,-26.0493563438936,-2.10485220267373,"No","cat2",1
"17",104.761654958881,1.42364857131065,2.00803861487657,104.761654958881,19.9286950286478,6.0241158446297,-6.49610330639962,0.711824285655324,"Yes","cat3",0
"18",100.324407866515,0.139668743702827,-9.62633940856904,100.324407866515,22.7846633875743,-28.8790182257071,6.84362066599325,0.0698343718514136,"No","cat1",0
"19",63.446481191157,-0.601684095185056,-5.82585108000785,63.446481191157,40.0358594721183,-17.4775532400236,-2.59938841237522,-0.300842047592528,"Yes","cat3",1
"20",123.501253658741,0.0702996009595258,-0.589176909998059,123.501253658741,39.1381657216698,-1.76753072999418,9.00443439476373,0.0351498004797629,"Yes","cat3",1
"21",71.9374658785544,-0.532052421737496,7.17238675337285,71.9374658785544,26.3883336912841,21.5171602601185,-5.16949719446536,-0.266026210868748,"Yes","cat3",0
"22",69.8224348741409,1.17311261252697,4.85569965094328,69.8224348741409,41.2866639904678,14.5670989528298,-5.9993953936756,0.586556306263486,"Yes","cat1",0
"23",150.676802910335,-2.1457767107873,9.08853210043162,150.676802910335,-41.0120018292218,27.2655963012949,7.86786480637515,-1.07288835539365,"Yes","cat3",0
"24",108.956161400407,1.79693573679821,-9.74008308723569,108.956161400407,-5.9458248782903,-29.2202492617071,8.01390792749009,0.898467868399105,"No","cat1",0
"25",92.708600348707,1.18280092190706,-2.66458201687783,92.708600348707,-35.4091514833272,-7.99374605063349,2.26435376867355,0.591400460953529,"No","cat3",0
"26",107.756319243285,0.218053637484263,5.63170307315886,107.756319243285,9.10626298282295,16.8951092194766,1.01071011598654,0.109026818742131,"No","cat3",1
"27",119.199826214084,1.425612257249,-5.92441830784082,119.199826214084,21.1155590135604,-17.7732549235225,-7.50395942077541,0.712806128624501,"Yes","cat2",1
"28",93.5170649624343,1.83249790815174,-3.29653929453343,93.5170649624343,-26.1585543630645,-9.88961788360029,-8.75819470079191,0.916248954075872,"No","cat3",0
"29",125.505720914133,-1.58041386189396,8.51887246593833,125.505720914133,33.8438732316718,25.556617397815,-15.2352332718321,-0.79020693094698,"No","cat3",0
"30",108.705722192431,-0.977508496607688,9.05609342735261,108.705722192431,-24.0480545209721,27.1682802820578,12.8496284805628,-0.488754248303844,"Yes","cat1",0
"31",114.444866743151,-0.262726361972021,-6.85490706004202,114.444866743151,19.6820951765403,-20.5647211801261,0.420551176362796,-0.13136318098601,"Yes","cat3",0
"32",93.3162252947891,1.86312519228701,-2.13877225294709,93.3162252947891,-17.3424702836201,-6.41631675884128,8.78432992193339,0.931562596143503,"No","cat1",1
"33",74.9615616583056,-0.225273435461737,-4.50184501707554,74.9615616583056,1.9126731203869,-13.5055350512266,7.55108372471627,-0.112636717730868,"No","cat3",1
"34",114.840647095305,0.943160497822341,7.87318645976484,114.840647095305,-35.316790570505,23.6195593792945,-9.38470723618311,0.471580248911171,"Yes","cat2",1
"35",79.799206759709,-0.412775736507167,9.23607476055622,79.799206759709,-1.22286689002067,27.7082242816687,4.56867580401449,-0.206387868253583,"Yes","cat3",1
"36",103.157707362398,0.139018755814893,-7.33638030942529,103.157707362398,24.2700536269695,-22.0091409282759,8.45665615659627,0.0695093779074467,"Yes","cat3",0
"37",110.010890346881,-0.780421528226236,-9.38714424148202,110.010890346881,30.9942636406049,-28.1614327244461,8.5761137286874,-0.390210764113118,"Yes","cat3",0
"38",121.256767894505,3.23818543909955,2.83922098111361,121.256767894505,17.3662142129615,8.51766294334084,-5.45217784381669,1.61909271954977,"No","cat3",0
"39",87.8752858874479,0.970101668730039,5.50277621485293,87.8752858874479,30.4166811518371,16.5083286445588,6.99571924009473,0.48505083436502,"No","cat3",1
"40",91.7737204411161,-1.67619427361134,8.07466018479317,91.7737204411161,-11.0888481605798,24.2239805543795,-5.67844577155889,-0.83809713680567,"Yes","cat3",1
"41",93.1767770670033,6.76910287828298,9.24097215291113,93.1767770670033,43.7751193996519,27.7229164587334,-3.6036546712181,3.38455143914149,"No","cat3",0
"42",103.143173552041,0.93582736028636,-7.41658881306648,103.143173552041,-17.3333672806621,-22.2497664391994,-9.36187500371438,0.46791368014318,"Yes","cat3",0
"43",111.878451640978,1.63141784124874,-8.10929528903216,111.878451640978,17.9658058797941,-24.3278858670965,-0.671123950571767,0.815708920624368,"No","cat3",1
"44",103.250345712431,-2.58281450095296,-1.1923951562494,103.250345712431,39.8983231978491,-3.57718546874821,-0.774268998973444,-1.29140725047648,"Yes","cat1",0
"45",94.2122501613271,0.431410281241006,2.14574793819338,94.2122501613271,36.6370365256444,6.43724381458014,0.182479264561356,0.215705140620503,"Yes","cat3",0
"46",101.02761465013,-1.39627408684312,-9.79787830729038,101.02761465013,32.4076308635995,-29.3936349218711,-0.00519504462338416,-0.69813704342156,"No","cat3",1
"47",69.8112775755991,-0.811367750979997,-9.56754835322499,69.8112775755991,-6.65108498651534,-28.702645059675,-2.78572861603384,-0.405683875489999,"Yes","cat2",0
"48",110.115984278684,2.30540181670396,7.88390288129449,110.115984278684,8.29666608478874,23.6517086438835,26.6110860694995,1.15270090835198,"Yes","cat1",1
"49",82.8388821915384,-0.274010937125024,2.58203167933971,82.8388821915384,-46.6747141210362,7.74609503801912,11.2935191433485,-0.137005468562512,"No","cat3",1
"50",94.3307611145783,1.63668420869839,6.94730752613395,94.3307611145783,31.0710164252669,20.8419225784019,10.3303322630231,0.818342104349194,"No","cat2",1
"51",99.1540729541447,-1.43694940112836,7.34322122763842,99.1540729541447,-2.69057690165937,22.0296636829153,1.25473238439167,-0.718474700564178,"No","cat2",0
"52",110.060632217048,1.69588625286111,5.45380538329482,110.060632217048,-12.9456665599719,NA,-3.00240393994394,0.847943126430554,"No","cat3",0
"53",55.4914622558003,1.445625035576,-5.39798954501748,55.4914622558003,-4.47169602848589,-16.1939686350524,-5.00830977384199,0.722812517788002,"No","cat2",1
"54",102.444423472205,0.36370453584846,-8.62943379208446,102.444423472205,-20.8951775450259,-25.8883013762534,-15.499103590648,0.18185226792423,"No","cat1",0
"55",106.482104140793,-2.77578464638539,6.20015548076481,106.482104140793,44.0345916897058,18.6004664422944,-2.48511697633243,-1.3878923231927,"No","cat1",1
"56",98.0182093428388,-0.778110602655521,-6.97950123809278,98.0182093428388,-31.4300143159926,-20.9385037142783,2.85575158960765,-0.389055301327761,"Yes","cat3",0
"57",78.4349395331551,2.20030988725862,3.30255018081516,78.4349395331551,0.865061022341251,9.90765054244548,9.22161835719513,1.10015494362931,"No","cat3",0
"58",99.1754522014275,-1.74226359266609,5.2540984749794,99.1754522014275,-28.954043216072,15.7622954249382,9.09926825130532,-0.871131796333046,"No","cat3",0
"59",154.465291676636,1.48574839259517,-9.6179307391867,154.465291676636,-14.8081366438419,-28.8537922175601,-0.267258649902899,0.742874196297583,"No","cat3",1
"60",90.2222405895777,-1.98291672543343,-5.34292813856155,90.2222405895777,35.3782418416813,-16.0287844156846,-7.1092498983516,-0.991458362716716,"No","cat3",1
"61",126.774033451686,6.34014780296161,-3.54338963516057,126.774033451686,10.4021100327373,-10.6301689054817,-6.73191120813835,3.1700739014808,"No","cat3",1
"62",98.4158188027772,-1.37115389320477,-0.860627214424312,98.4158188027772,32.0471282349899,-2.58188164327294,0.657755124315896,-0.685576946602385,"Yes","cat3",1
"63",95.0131214203045,0.540868724801305,-1.55308689456433,95.0131214203045,45.5429677851498,-4.65926068369299,2.33520065691286,0.270434362400652,"Yes","cat1",0
"64",85.360126891148,2.71754955429187,5.65956296864897,85.360126891148,-1.40865140128881,16.9786889059469,8.86695250918831,1.35877477714593,"No","cat1",1
"65",122.624774126748,-1.86699403953003,0.0948629667982459,122.624774126748,11.4900771295652,0.284588900394738,10.7037107231273,-0.933497019765014,"No","cat3",0
"66",71.2651235222846,-0.944479152877421,-0.871207830496132,71.2651235222846,1.22120147570968,-2.6136234914884,6.79522894609546,-0.472239576438711,"Yes","cat3",1
"67",92.837351280839,3.01533368636951,-0.702140806242824,92.837351280839,-17.127458145842,-2.10642241872847,-13.977351167594,1.50766684318476,"No","cat2",0
"68",91.0277273503544,1.09671672531711,-4.75224979687482,91.0277273503544,-0.147420703433454,-14.2567493906245,2.70703318916049,0.548358362658556,"Yes","cat3",0
"69",127.69912552404,-0.733534195566054,7.56003009621054,127.69912552404,-48.5052186530083,22.6800902886316,30.4323535560534,-0.366767097783027,"No","cat2",0
"70",104.3704365337,-1.80222816784094,1.53186772484332,104.3704365337,27.684040972963,4.59560317452997,3.05322131804448,-0.901114083920468,"Yes","cat3",1
"71",127.866310392547,-0.0845226781679111,5.66716538742185,127.866310392547,-5.49250829499215,17.0014961622655,8.15056365169757,-0.0422613390839555,"Yes","cat2",1
"72",94.3967851350044,0.786005873788098,-2.58738266769797,94.3967851350044,20.8753398619592,-7.7621480030939,5.72971113429255,0.393002936894049,"Yes","cat3",0
